EmployeeID,Full Name,StartDate,ExitDate,Job Title,Department Type,Gender Code,Race Description,Tenure_Days,Is_Active_Flag,Joining year,Exit year,Start Date Age,Exit Date Age,Age Group,Performance Category,Employee Lifetime Value,Seniority Level,Tenure Risk Score,Age Risk Score,Performance Risk Score,Retention Risk Category
1816,Jamari Dunn,2020-08-28,NULL,Production Technician II,Production,Female,Other,0,1,2020,0,69,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1817,Zoey Page,2019-05-06,2022-04-09,Production Technician II,Production,Female,Other,1069,0,2019,2022,32,35,35-44,Fully Meets,Medium Value,Junior,3,4,3,High risk
1818,Kendra Velez,2021-07-08,NULL,Production Technician II,Production,Male,Hispanic,0,1,2021,0,65,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1819,Alison Fuller,2022-07-02,NULL,Production Technician I,Production,Female,Black,0,1,2022,0,74,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1820,Toby Cooley,2023-05-04,NULL,Production Technician I,Production,Female,Black,0,1,2023,0,43,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1821,Emilie Hood,2022-12-19,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,42,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1822,Cortez Pena,2022-03-26,NULL,Production Technician I,Production,Female,Black,0,1,2022,0,72,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1823,Abbigail Blanchard,2021-05-09,2022-11-12,Production Technician I,Production,Male,Black,552,0,2021,2022,61,62,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1824,Abby Curtis,2020-01-09,2022-03-10,Production Technician I,Production,Male,Other,791,0,2020,2022,60,62,55+,Fully Meets,Medium Value,Junior,3,1,3,High risk
1825,Giana Moore,2021-05-16,2023-05-14,Production Technician I,Production,Male,White,728,0,2021,2023,25,27,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1826,Giada Santos,2021-01-31,2022-06-03,Production Technician I,Production,Female,Other,488,0,2021,2022,80,81,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1827,Jessie Church,2021-09-19,2022-09-14,Production Technician I,Production,Female,Other,360,0,2021,2022,39,40,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1828,Kaylah Ramos,2020-03-01,2022-03-26,Production Technician I,Production,Male,Black,755,0,2020,2022,37,39,35-44,Exceeds,Medium Value,Junior,3,4,4,High risk
1829,Camille Fritz,2020-02-29,NULL,Production Technician I,Production,Male,White,0,1,2020,0,33,0,35-44,Exceeds,Low Value,Junior,2,4,4,High risk
1830,Deangelo Murillo,2018-12-08,NULL,Production Technician I,Production,Female,Black,0,1,2018,0,58,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1831,Emerson Gallagher,2022-06-26,2023-06-15,Production Technician I,Production,Female,Asian,354,0,2022,2023,52,53,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
1832,April Bentley,2019-11-03,NULL,Production Technician I,Production,Female,White,0,1,2019,0,63,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1833,Ainsley Booth,2023-01-01,NULL,Production Technician I,Production,Female,White,0,1,2023,0,40,0,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1834,Dereon Huffman,2020-07-31,2021-04-05,Production Technician II,Production,Female,White,248,0,2020,2021,42,43,45-54,Needs Improvement,Low Value,Junior,3,3,1,High risk
1835,Colin Cherry,2021-09-10,2022-07-19,Production Technician II,Production,Female,Asian,312,0,2021,2022,39,40,35-44,Needs Improvement,Low Value,Junior,3,4,1,High risk
1836,Karla Hines,2019-06-19,NULL,Production Technician II,Production,Male,Hispanic,0,1,2019,0,48,0,45-54,Needs Improvement,Low Value,Junior,1,3,1,Medium
1837,Colton Decker,2021-08-16,NULL,Production Technician II,Production,Female,Asian,0,1,2021,0,46,0,45-54,Needs Improvement,Low Value,Junior,2,3,1,Medium
1838,Jayleen Tran,2019-07-08,NULL,Production Technician I,Production,Female,White,0,1,2019,0,61,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1839,Aydin Perry,2021-08-17,2022-08-31,Production Technician I,Production,Female,Other,379,0,2021,2022,53,54,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1840,Jenna Casey,2021-01-08,NULL,Production Technician I,Production,Female,Hispanic,0,1,2021,0,52,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1841,Remington Bullock,2018-08-14,NULL,Production Technician I,Production,Female,Hispanic,0,1,2018,0,60,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1842,Delaney Stewart,2021-07-30,NULL,Production Technician I,Production,Male,Asian,0,1,2021,0,23,0,25-34,Exceeds,Low Value,Junior,2,2,4,High risk
1843,Saige Jones,2023-04-08,NULL,Production Technician I,Production,Male,Hispanic,0,1,2023,0,60,0,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
1844,Camryn Fritz,2019-09-11,NULL,Production Technician I,Production,Female,Other,0,1,2019,0,55,0,55+,Exceeds,Low Value,Junior,1,1,4,Medium
1845,Amanda Lambert,2020-03-05,2021-08-22,Production Technician I,Production,Female,Black,535,0,2020,2021,79,80,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
1846,Winston Callahan,2019-12-02,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,73,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
1847,Maverick Lang,2022-12-03,2022-12-24,Production Technician I,Production,Male,Other,21,0,2022,2022,22,22,25-34,Needs Improvement,Low Value,Junior,4,2,1,High risk
1848,Harold Reid,2021-12-23,NULL,Production Technician I,Production,Male,Black,0,1,2021,0,21,0,25-34,Performance Improvement Plan,Low Value,Junior,2,2,2,Medium
1849,Cindy York,2022-01-28,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,62,0,55+,Performance Improvement Plan,Low Value,Junior,3,1,2,Medium
1850,Breanna Cardenas,2019-12-15,2021-06-25,Production Technician I,Production,Female,White,558,0,2019,2021,23,25,25-34,Performance Improvement Plan,Low Value,Junior,3,2,2,High risk
1851,Tripp Blake,2021-11-11,2022-08-01,Production Technician I,Production,Female,Hispanic,263,0,2021,2022,54,55,55+,Performance Improvement Plan,Low Value,Junior,3,1,2,Medium
1852,Elaine Moon,2019-02-15,2023-07-28,Production Technician I,Production,Female,Black,1624,0,2019,2023,38,42,35-44,Performance Improvement Plan,Medium Value,Mid,2,4,2,High risk
1853,Jaime Morrow,2022-03-31,NULL,Production Technician II,Production,Female,Other,0,1,2022,0,65,0,55+,Performance Improvement Plan,Low Value,Junior,3,1,2,Medium
1854,Leslie Potts,2020-10-25,2022-04-18,Production Technician II,Production,Female,Asian,540,0,2020,2022,58,60,55+,Performance Improvement Plan,Low Value,Junior,3,1,2,Medium
1855,Keith Haas,2022-07-25,2023-04-26,Production Technician II,Production,Male,Other,275,0,2022,2023,75,76,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1856,Matteo Oneal,2021-08-02,NULL,Production Technician II,Production,Female,Black,0,1,2021,0,49,0,45-54,Exceeds,Low Value,Junior,2,3,4,High risk
1857,Erik Graham,2021-11-13,2023-03-17,Production Technician II,Production,Male,Other,489,0,2021,2023,65,67,55+,Exceeds,Low Value,Junior,3,1,4,High risk
1858,Lailah Haney,2019-05-07,2019-11-27,Production Technician I,Production,Female,Asian,204,0,2019,2019,31,31,35-44,Exceeds,Low Value,Junior,4,4,4,High risk
1859,Mohamed Gay,2020-12-31,2021-03-04,Production Technician I,Production,Female,Hispanic,63,0,2020,2021,38,39,35-44,Exceeds,Low Value,Junior,3,4,4,High risk
1860,Frankie Banks,2019-12-10,2020-03-07,Production Technician I,Production,Female,Asian,88,0,2019,2020,19,20,25-34,Exceeds,Low Value,Junior,3,2,4,High risk
1861,Lorelei Glass,2020-06-11,NULL,Production Technician I,Production,Male,Black,0,1,2020,0,69,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1862,Marie Moyer,2021-08-30,NULL,Production Technician I,Production,Male,Other,0,1,2021,0,36,0,35-44,Exceeds,Low Value,Junior,2,4,4,High risk
1863,Amari Bowen,2019-11-04,2021-12-29,Production Technician I,Production,Female,Other,786,0,2019,2021,32,34,35-44,Exceeds,Medium Value,Junior,3,4,4,High risk
1864,Prince Dickerson,2023-06-03,2023-07-18,Production Technician I,Production,Female,Hispanic,45,0,2023,2023,51,51,45-54,Exceeds,Low Value,Junior,4,3,4,High risk
1865,Lane Church,2021-02-14,NULL,Production Technician I,Production,Female,Asian,0,1,2021,0,52,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
1866,Cassie Nolan,2023-02-28,NULL,Production Technician I,Production,Male,Asian,0,1,2023,0,43,0,45-54,Exceeds,Low Value,Junior,3,3,4,High risk
1867,Mauricio Buchanan,2021-01-09,2021-08-17,Production Technician I,Production,Male,Asian,220,0,2021,2021,79,79,55+,Needs Improvement,Low Value,Junior,4,1,1,Medium
1868,Briana Wang,2022-03-22,2023-05-15,Production Technician I,Production,Male,Black,419,0,2022,2023,22,23,25-34,Needs Improvement,Low Value,Junior,3,2,1,Medium
1869,Salma Blackwell,2019-11-11,NULL,Production Technician I,Production,Female,Asian,0,1,2019,0,37,0,35-44,Exceeds,Low Value,Junior,1,4,4,High risk
1870,Shelby Frazier,2022-10-04,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,30,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1871,Lindsay Becker,2021-08-23,NULL,Production Technician I,Production,Female,White,0,1,2021,0,25,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
1872,Reyna Good,2022-12-05,2023-06-18,Production Technician I,Production,Female,Hispanic,195,0,2022,2023,50,51,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1873,Nathalie Rivera,2019-07-20,2019-08-28,Production Technician II,Production,Female,Black,39,0,2019,2019,59,59,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1874,Saniyah Schroeder,2021-11-05,NULL,Production Technician II,Production,Male,Asian,0,1,2021,0,61,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1875,Taylor Mann,2021-01-04,2023-03-04,Production Technician II,Production,Male,Other,789,0,2021,2023,68,70,55+,Fully Meets,Medium Value,Junior,3,1,3,High risk
1876,Rylee Stevenson,2022-10-14,2023-03-02,Production Technician II,Production,Female,Hispanic,139,0,2022,2023,79,80,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1877,Waylon Pennington,2021-10-30,NULL,Production Technician II,Production,Male,Asian,0,1,2021,0,60,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1878,Kobe Crosby,2022-10-02,2023-06-28,Production Technician I,Production,Female,White,269,0,2022,2023,21,22,Under 25,Fully Meets,Low Value,Junior,3,5,3,High risk
1879,Carmen Davidson,2018-11-25,2020-06-14,Production Technician I,Production,Female,Black,567,0,2018,2020,53,55,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1880,Sidney Moran,2021-07-09,2023-01-28,Production Technician I,Production,Female,Black,568,0,2021,2023,55,57,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1881,Alena Bonilla,2019-05-01,NULL,Production Technician I,Production,Male,Asian,0,1,2019,0,19,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1882,Baron Luna,2021-11-09,2023-01-13,Production Technician I,Production,Female,Asian,430,0,2021,2023,76,78,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1883,Giselle Butler,2018-08-27,2019-03-23,Production Technician I,Production,Female,Black,208,0,2018,2019,51,52,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1884,Sophie Horne,2019-03-16,NULL,Production Technician I,Production,Female,Other,0,1,2019,0,19,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1885,Jabari Guerrero,2022-01-07,NULL,Production Technician I,Production,Male,Other,0,1,2022,0,38,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1886,Ahmed Montgomery,2022-10-04,2023-03-05,Production Technician I,Production,Male,White,152,0,2022,2023,38,39,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1887,Esther Spears,2022-03-23,NULL,Production Technician I,Production,Male,White,0,1,2022,0,25,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1888,Darian Wall,2020-05-05,2023-07-25,Production Technician I,Production,Female,White,1176,0,2020,2023,73,76,55+,Fully Meets,Medium Value,Mid,3,1,3,High risk
1889,Kaleb Cole,2020-11-23,NULL,Production Technician I,Production,Female,Other,0,1,2020,0,63,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1890,Anthony Terrell,2022-03-28,NULL,Production Technician I,Production,Female,White,0,1,2022,0,54,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1891,William Douglas,2020-03-25,NULL,Production Technician I,Production,Female,Hispanic,0,1,2020,0,74,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1892,Saniya Buck,2018-08-07,NULL,Production Technician II,Production,Female,Asian,0,1,2018,0,32,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
1893,Kristopher Owen,2020-02-11,NULL,Production Technician II,Production,Male,White,0,1,2020,0,44,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
1894,Hadley Tapia,2023-01-01,NULL,Production Technician II,Production,Male,Other,0,1,2023,0,64,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1895,Lillie Bush,2022-12-07,NULL,Production Technician II,Production,Female,White,0,1,2022,0,33,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1896,Lamont Cook,2023-03-13,NULL,Production Technician II,Production,Female,Hispanic,0,1,2023,0,72,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1897,Danna Rollins,2021-11-14,NULL,Production Technician II,Production,Male,Asian,0,1,2021,0,73,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1898,Shaun Velazquez,2019-06-05,2020-10-20,Production Technician I,Production,Female,White,503,0,2019,2020,22,23,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1899,Kolton Duarte,2020-12-12,2023-05-28,Production Technician I,Production,Female,Asian,897,0,2020,2023,38,41,35-44,Fully Meets,Medium Value,Junior,3,4,3,High risk
1900,Jonas Braun,2020-04-06,NULL,Production Technician I,Production,Female,Hispanic,0,1,2020,0,60,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1901,Meadow Howe,2023-01-30,NULL,Production Technician I,Production,Female,White,0,1,2023,0,64,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1902,Sarahi Raymond,2020-09-08,2022-09-19,Production Technician I,Production,Male,Other,741,0,2020,2022,68,70,55+,Fully Meets,Medium Value,Junior,3,1,3,High risk
1903,Taylor Wiggins,2020-12-14,2021-12-07,Production Technician I,Production,Female,Black,358,0,2020,2021,60,61,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1904,Ezra Zhang,2022-11-07,NULL,Production Technician I,Production,Female,Asian,0,1,2022,0,40,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1905,Sonia Chung,2022-04-06,NULL,Production Technician I,Production,Female,Asian,0,1,2022,0,50,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1906,Bryce Mills,2021-02-22,NULL,Production Technician I,Production,Male,Hispanic,0,1,2021,0,74,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1907,Wade Wiggins,2022-05-16,NULL,Production Technician I,Production,Male,Asian,0,1,2022,0,34,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1908,Selina Gonzalez,2020-01-18,NULL,Production Technician I,Production,Female,White,0,1,2020,0,78,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1909,Tyree Parsons,2021-10-21,NULL,Production Technician I,Production,Female,White,0,1,2021,0,60,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1910,Adrian Murray,2019-01-05,NULL,Production Technician I,Production,Female,Hispanic,0,1,2019,0,77,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1911,Kael Fisher,2021-01-24,2022-01-27,Production Technician I,Production,Female,White,368,0,2021,2022,30,31,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1912,Erica French,2020-03-06,2021-03-06,Production Technician II,Production,Female,Asian,365,0,2020,2021,33,34,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1913,Damaris Oneal,2022-11-19,2023-02-15,Production Technician II,Production,Male,White,88,0,2022,2023,50,51,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1914,Rebecca Craig,2019-03-15,2019-10-02,Production Technician II,Production,Female,Other,201,0,2019,2019,38,38,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
1915,Carley Waters,2023-05-11,2023-07-05,Production Technician II,Production,Female,Asian,55,0,2023,2023,77,77,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1916,Kadyn Harrison,2022-02-05,2023-02-07,Production Technician II,Production,Male,Other,367,0,2022,2023,59,60,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1917,Megan Huang,2019-05-29,NULL,Production Technician I,Production,Female,Black,0,1,2019,0,59,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1918,Callum Blair,2023-01-09,2023-03-14,Production Technician I,Production,Female,Black,64,0,2023,2023,33,33,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
1919,Emilie Donaldson,2022-05-01,2022-11-21,Production Technician I,Production,Female,Other,204,0,2022,2022,32,32,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
1920,Darius Duke,2021-01-26,2021-08-06,Production Technician I,Production,Female,Hispanic,192,0,2021,2021,73,73,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1921,Kenya Decker,2021-09-06,2023-07-02,Production Technician I,Production,Male,Other,664,0,2021,2023,27,29,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1922,Tyrese Sloan,2020-07-29,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,62,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1923,Giana Roach,2023-03-31,2023-04-30,Production Technician I,Production,Female,Other,30,0,2023,2023,57,57,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1924,Teagan Swanson,2023-05-16,2023-05-29,Production Technician I,Production,Female,Hispanic,13,0,2023,2023,29,29,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
1925,Jerome Fischer,2023-04-29,2023-07-07,Production Technician I,Production,Male,Other,69,0,2023,2023,43,43,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
1926,Grayson Preston,2019-11-27,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,19,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1927,Turner Bradley,2022-11-03,2023-04-02,Production Technician I,Production,Male,Hispanic,150,0,2022,2023,46,47,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1928,Elvis Daniels,2022-08-08,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,39,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1929,Rose Travis,2023-07-27,NULL,Production Technician I,Production,Female,Asian,0,1,2023,0,35,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1930,Frank Williams,2023-07-15,NULL,Production Technician I,Production,Female,Asian,0,1,2023,0,37,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
1931,Yurem Donovan,2022-11-09,NULL,Production Technician I,Production,Female,White,0,1,2022,0,23,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1932,John Smith,2019-12-24,2022-06-12,Sales Manager,Sales,Male,Other,901,0,2019,2022,42,45,45-54,Fully Meets,Medium Value,Junior,3,3,3,High risk
1933,Lynn Daneault,2019-03-08,NULL,Sales Manager,Sales,Female,Black,0,1,2019,0,30,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
1934,Donysha Kampew,2019-06-25,2020-10-04,Sales Manager,Sales,Female,Other,467,0,2019,2020,28,29,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1935,Jordin Lozano,2019-01-03,NULL,Production Technician II,Sales,Male,Hispanic,0,1,2019,0,45,0,45-54,Fully Meets,Low Value,Junior,1,3,3,High risk
1936,Ronald Gross,2023-02-02,NULL,Production Technician II,Sales,Female,Hispanic,0,1,2023,0,32,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1937,Maryjane Choi,2022-03-30,2023-01-30,Production Technician II,Sales,Female,Asian,306,0,2022,2023,65,66,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1938,Madalynn Yates,2020-03-23,NULL,Production Technician II,Sales,Female,Other,0,1,2020,0,63,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1939,Angelina Peck,2019-06-06,NULL,Production Technician II,Sales,Female,Asian,0,1,2019,0,77,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1940,Dario Shaw,2023-05-28,NULL,Production Technician II,Sales,Female,Asian,0,1,2023,0,81,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1941,Deven Frazier,2021-02-03,NULL,Production Technician II,Sales,Female,Hispanic,0,1,2021,0,80,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1942,Jett Kent,2019-07-30,2022-11-09,Production Technician II,Sales,Female,Other,1198,0,2019,2022,55,58,55+,Fully Meets,Medium Value,Mid,3,1,3,High risk
1943,Zander Aguilar,2022-05-08,2022-11-17,Production Technician II,Sales,Female,White,193,0,2022,2022,66,66,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1944,Alessandro Chavez,2020-05-12,NULL,Production Technician II,Sales,Female,Asian,0,1,2020,0,57,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1945,Jaxson Brady,2019-03-28,2022-12-10,Sales Manager,Sales,Female,White,1353,0,2019,2022,42,45,45-54,Fully Meets,Medium Value,Mid,3,3,3,High risk
1946,Giovanni Whitaker,2019-07-22,NULL,Production Technician II,Sales,Female,Other,0,1,2019,0,63,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1947,Karen Goodman,2020-09-17,NULL,Sales Manager,Sales,Female,White,0,1,2020,0,38,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
1948,Skyla Lambert,2022-07-02,2022-08-09,Production Technician II,Sales,Female,Black,38,0,2022,2022,59,59,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1949,Ashlynn Duffy,2019-11-30,NULL,Sales Manager,Sales,Female,Hispanic,0,1,2019,0,69,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1950,Lilliana Walker,2023-07-21,2023-07-21,Production Technician II,Production,Female,Asian,0,1,2023,2023,65,65,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1951,Lindsay Copeland,2020-08-26,2021-05-30,Sales Manager,Sales,Female,Asian,277,0,2020,2021,60,61,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1952,Kristin Mccarty,2020-05-16,NULL,Sales Manager,Sales,Female,Other,0,1,2020,0,31,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
1953,Barbara Sutwell,2023-04-06,2023-05-24,Production Technician I,Production,Female,Asian,48,0,2023,2023,47,47,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
1954,Lenora Tejeda,2019-02-18,2022-10-31,Production Technician II,Production,Female,Other,1351,0,2019,2022,51,54,55+,Fully Meets,Medium Value,Mid,3,1,3,High risk
1955,Ludwick Harrell,2020-10-10,NULL,Production Technician I,Production,Male,White,0,1,2020,0,22,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
1956,Courtney Beatrice,2021-05-15,NULL,Production Technician I,Production,Female,Black,0,1,2021,0,63,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1957,Melisa Gerke,2019-05-13,2022-05-30,Production Technician I,Production,Female,Asian,1113,0,2019,2022,44,47,45-54,Fully Meets,Medium Value,Mid,3,3,3,High risk
1958,Lin Chan,2019-07-04,NULL,Production Technician I,Production,Female,Other,0,1,2019,0,29,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
1959,Kamrin Sander,2022-04-01,2022-04-28,Production Technician I,Production,Female,Asian,27,0,2022,2022,33,33,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
1960,Thomas Rhoads,2018-11-03,NULL,Production Technician I,Production,Male,White,0,1,2018,0,70,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1961,Nina Panjwani,2018-10-11,2022-05-04,Production Technician I,Production,Female,Black,1301,0,2018,2022,73,77,55+,Fully Meets,Medium Value,Mid,2,1,3,Medium
1962,Megan Faller,2023-06-25,2023-07-25,Production Technician II,Production,Female,Other,30,0,2023,2023,72,72,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1963,Judy Jung,2020-09-14,2021-08-31,Production Technician I,Production,Female,Other,351,0,2020,2021,48,49,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1964,April Evensen,2022-12-20,2023-03-11,Production Technician I,Production,Female,Other,81,0,2022,2023,53,54,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1965,Julissa Hunts,2022-02-23,NULL,Production Technician II,Production,Female,White,0,1,2022,0,73,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1966,Kristie Nowlan,2019-05-31,NULL,Production Technician II,Production,Female,Other,0,1,2019,0,48,0,45-54,Fully Meets,Low Value,Junior,1,3,3,High risk
1967,Dawn Motlagh,2019-01-29,NULL,Production Technician I,Production,Female,Other,0,1,2019,0,25,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1968,Theresa Wallace,2019-09-01,NULL,Production Technician I,Production,Female,Asian,0,1,2019,0,64,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1969,Allison Lydon,2021-01-17,2021-06-08,Production Technician I,Production,Female,White,142,0,2021,2021,46,46,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
1970,Trina Alagbe,2022-04-21,2022-04-21,Production Technician I,Production,Female,Other,0,1,2022,2022,70,70,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
1971,Betsy Bondwell,2018-09-15,2023-07-14,Production Technician II,Production,Female,Other,1763,0,2018,2023,24,29,25-34,Fully Meets,Medium Value,Senior,2,2,3,High risk
1972,Joe Smith,2021-12-04,2022-01-07,Production Technician II,Production,Male,Asian,34,0,2021,2022,25,26,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
1973,Lisa Lunquist,2019-11-14,NULL,Production Technician II,Production,Female,Black,0,1,2019,0,28,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
1974,Jene'ya Darson,2021-04-14,NULL,Production Technician I,Production,Female,White,0,1,2021,0,53,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1975,Hunter Cannon,2019-04-14,NULL,Production Technician I,Production,Female,Other,0,1,2019,0,78,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
1976,Jon Lynn,2021-01-09,NULL,Production Technician I,Production,Female,White,0,1,2021,0,76,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
1977,Paxton Clarke,2022-12-26,2023-07-04,Production Technician I,Production,Female,White,190,0,2022,2023,70,71,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
1978,Lillian Hines,2021-10-05,2023-07-02,Production Technician I,Production,Female,Other,635,0,2021,2023,45,47,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1979,Liam Snow,2022-09-25,2023-03-27,Production Technician I,Production,Female,Asian,183,0,2022,2023,50,51,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
1980,Arianna Horton,2021-11-10,NULL,Production Technician I,Production,Female,Hispanic,0,1,2021,0,31,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
