Employee ID,Training Program Name,Trainer,Training Date,Training Year,Training Month,Training Quarter,Training Outcome,Is Completed,Is Passed,Training Count Per Employee,Training Duration Days,Training Hours,Training Cost,Cost per Day,Program Popularity,Trainer Effectiveness
3514,Leadership Development,Jimmy Lucero,2023-02-21,2023,2,Q1,Incomplete,0,0,1,3,24,975.46,325.15,574,0
3756,Technical Skills,Jimmy Roach,2023-03-27,2023,3,Q1,Failed,0,0,1,4,32,521.51,130.38,579,0
3419,Project Management,Joan Reeves,2023-05-18,2023,5,Q2,Passed,0,1,1,3,24,999.72,333.24,609,1
3203,Project Management,Joan Roach,2022-09-01,2022,9,Q3,Passed,0,1,1,2,16,317.06,158.53,609,1
2411,Project Management,Joan Williams,2023-02-27,2023,2,Q1,Failed,0,0,1,4,32,798.7,199.68,609,0
2384,Communication Skills,Joann Williamson,2022-10-03,2022,10,Q4,Failed,0,0,1,3,24,166.1,55.37,673,0
2577,Communication Skills,Joanna Dixon,2023-07-04,2023,7,Q3,Failed,0,0,1,5,40,928.48,185.7,673,0
2345,Project Management,Joanna Long,2022-10-09,2022,10,Q4,Incomplete,0,0,1,3,24,379.57,126.52,609,0
3308,Project Management,Joanna Rivers PhD,2023-04-05,2023,4,Q2,Passed,0,1,1,4,32,864.47,216.12,609,1
3593,Project Management,Joanne Ward,2023-06-15,2023,6,Q2,Incomplete,0,0,1,3,24,258.07,86.02,609,0
1668,Customer Service,Jocelyn Lee,2023-06-23,2023,6,Q2,Failed,0,0,1,5,40,673.27,134.65,565,0
1734,Project Management,Jodi Davis,2023-01-16,2023,1,Q1,Completed,1,0,1,2,16,391.39,195.69,609,1
1253,Customer Service,Jodi Gibson DDS,2023-06-03,2023,6,Q2,Completed,1,0,1,2,16,793.86,396.93,565,1
2473,Leadership Development,Jodi Lyons,2022-11-02,2022,11,Q4,Completed,1,0,1,5,40,938.63,187.73,574,1
3202,Customer Service,Jodi Mitchell,2022-08-30,2022,8,Q3,Passed,0,1,1,3,24,194.06,64.69,565,1
1335,Leadership Development,Joe Anderson,2023-02-20,2023,2,Q1,Incomplete,0,0,1,2,16,384.43,192.22,574,0
1900,Communication Skills,Joe Flores,2023-04-27,2023,4,Q2,Passed,0,1,1,4,32,140.83,35.21,673,1
3264,Leadership Development,Joe Garcia,2022-09-01,2022,9,Q3,Failed,0,0,1,4,32,506.18,126.55,574,0
3522,Communication Skills,Joe Gonzalez,2023-05-05,2023,5,Q2,Completed,1,0,1,5,40,394.04,78.81,673,1
3426,Leadership Development,Joel Brooks,2023-05-02,2023,5,Q2,Failed,0,0,1,5,40,675.37,135.07,574,0
3212,Customer Service,Joel Brown,2023-01-20,2023,1,Q1,Failed,0,0,1,2,16,944.89,472.44,565,0
2703,Leadership Development,Joel Romero,2023-03-31,2023,3,Q1,Passed,0,1,1,2,16,775.58,387.79,574,1
1728,Customer Service,Joel Thomas,2022-12-31,2022,12,Q4,Completed,1,0,1,2,16,103.07,51.53,565,1
3220,Technical Skills,John Alexander,2022-11-11,2022,11,Q4,Failed,0,0,1,4,32,839.86,209.97,579,0
2494,Customer Service,John Allen,2022-11-06,2022,11,Q4,Incomplete,0,0,1,2,16,203.97,101.98,565,0
3559,Project Management,John Allen,2022-11-30,2022,11,Q4,Failed,0,0,1,2,16,959.81,479.9,609,0
3710,Leadership Development,John Anderson,2023-06-02,2023,6,Q2,Completed,1,0,1,1,8,791.78,791.78,574,1
2381,Technical Skills,John Baker,2023-01-27,2023,1,Q1,Passed,0,1,1,1,8,404.78,404.78,579,1
2025,Technical Skills,John Branch,2023-01-17,2023,1,Q1,Passed,0,1,1,2,16,699.76,349.88,579,1
3435,Customer Service,John Brown,2023-07-19,2023,7,Q3,Passed,0,1,1,3,24,798.4,266.13,565,1
2796,Communication Skills,John Choi,2022-10-19,2022,10,Q4,Incomplete,0,0,1,2,16,840.27,420.13,673,0
1485,Leadership Development,John Daniel,2023-07-02,2023,7,Q3,Completed,1,0,1,5,40,654.35,130.87,574,1
3328,Technical Skills,John Faulkner,2022-11-26,2022,11,Q4,Failed,0,0,1,1,8,391.22,391.22,579,0
2897,Leadership Development,John Gallagher,2022-11-26,2022,11,Q4,Passed,0,1,1,2,16,926.17,463.08,574,1
3566,Communication Skills,John Gamble,2022-09-05,2022,9,Q3,Failed,0,0,1,2,16,578.81,289.4,673,0
1498,Project Management,John Garza,2023-08-05,2023,8,Q3,Passed,0,1,1,3,24,598.07,199.36,609,1
1490,Communication Skills,John Gonzalez,2023-07-23,2023,7,Q3,Incomplete,0,0,1,4,32,849.95,212.49,673,0
1721,Project Management,John Graham,2023-02-16,2023,2,Q1,Failed,0,0,1,2,16,730.31,365.15,609,0
3833,Leadership Development,John Guerra,2023-06-23,2023,6,Q2,Completed,1,0,1,2,16,409.16,204.58,574,1
3549,Communication Skills,John Gutierrez DDS,2022-11-02,2022,11,Q4,Failed,0,0,1,5,40,788.67,157.73,673,0
3245,Project Management,John Higgins,2023-04-29,2023,4,Q2,Incomplete,0,0,1,1,8,163.79,163.79,609,0
2015,Leadership Development,John Hobbs,2022-09-30,2022,9,Q3,Passed,0,1,1,1,8,561.89,561.89,574,1
3960,Communication Skills,John Holden,2023-03-19,2023,3,Q1,Completed,1,0,1,1,8,430.46,430.46,673,1
1754,Project Management,John Jones,2023-01-30,2023,1,Q1,Failed,0,0,1,1,8,980.65,980.65,609,0
2957,Project Management,John King,2022-08-30,2022,8,Q3,Failed,0,0,1,1,8,550.42,550.42,609,0
2178,Communication Skills,John Lowe,2023-05-08,2023,5,Q2,Completed,1,0,1,5,40,368.55,73.71,673,1
1407,Communication Skills,John Mercado,2022-11-23,2022,11,Q4,Completed,1,0,1,3,24,249.66,83.22,673,1
3552,Leadership Development,John Miller,2022-11-26,2022,11,Q4,Failed,0,0,1,4,32,480.87,120.22,574,0
2582,Leadership Development,John Ortega,2023-03-17,2023,3,Q1,Incomplete,0,0,1,2,16,360.65,180.32,574,0
3227,Technical Skills,John Ortiz,2023-01-05,2023,1,Q1,Incomplete,0,0,1,2,16,431.12,215.56,579,0
3909,Project Management,John Patel,2023-01-04,2023,1,Q1,Failed,0,0,1,4,32,436.23,109.06,609,0
1752,Leadership Development,John Ramirez,2022-10-09,2022,10,Q4,Incomplete,0,0,1,3,24,560.55,186.85,574,0
1867,Project Management,John Reid,2023-05-04,2023,5,Q2,Passed,0,1,1,3,24,114.45,38.15,609,1
3060,Customer Service,John Richards,2022-08-30,2022,8,Q3,Failed,0,0,1,3,24,165.67,55.22,565,0
2971,Project Management,John Russell,2023-04-12,2023,4,Q2,Incomplete,0,0,1,2,16,141.14,70.57,609,0
1844,Project Management,John Santos,2022-08-19,2022,8,Q3,Failed,0,0,1,5,40,668.2,133.64,609,0
3975,Leadership Development,John Sawyer,2023-05-08,2023,5,Q2,Completed,1,0,1,2,16,669.81,334.9,574,1
2597,Communication Skills,John Smith,2022-10-22,2022,10,Q4,Passed,0,1,1,3,24,242.28,80.76,673,1
3695,Project Management,John Ward,2023-01-08,2023,1,Q1,Failed,0,0,1,4,32,492.2,123.05,609,0
1652,Leadership Development,John Watson,2022-12-09,2022,12,Q4,Completed,1,0,1,4,32,740.51,185.13,574,1
2352,Communication Skills,John Whitaker,2022-09-11,2022,9,Q3,Completed,1,0,1,4,32,889.07,222.27,673,1
1119,Communication Skills,John Williams,2023-07-08,2023,7,Q3,Incomplete,0,0,1,5,40,440.28,88.06,673,0
2890,Technical Skills,John Williams DDS,2022-10-10,2022,10,Q4,Completed,1,0,1,5,40,838.84,167.77,579,1
1364,Project Management,John Wilson,2022-12-28,2022,12,Q4,Incomplete,0,0,1,4,32,818.6,204.65,609,0
1220,Leadership Development,Johnathan Doyle,2023-06-29,2023,6,Q2,Passed,0,1,1,1,8,920.41,920.41,574,1
3630,Technical Skills,Johnathan Rodriguez,2022-09-24,2022,9,Q3,Failed,0,0,1,5,40,507.58,101.52,579,0
1447,Technical Skills,Johnny Austin,2023-05-26,2023,5,Q2,Completed,1,0,1,4,32,784.89,196.22,579,1
1586,Communication Skills,Johnny Moore,2022-12-06,2022,12,Q4,Passed,0,1,1,3,24,643.9,214.63,673,1
3740,Leadership Development,Johnny Walls,2022-09-11,2022,9,Q3,Completed,1,0,1,5,40,916.21,183.24,574,1
1513,Technical Skills,Jon Braun,2022-11-10,2022,11,Q4,Failed,0,0,1,4,32,746.57,186.64,579,0
1019,Project Management,Jon Garcia,2022-10-26,2022,10,Q4,Passed,0,1,1,5,40,436.98,87.4,609,1
2483,Communication Skills,Jon Reed,2022-10-22,2022,10,Q4,Failed,0,0,1,4,32,889.91,222.48,673,0
1986,Communication Skills,Jon Roberts,2023-02-21,2023,2,Q1,Failed,0,0,1,3,24,800.81,266.94,673,0
2757,Technical Skills,Jonathan Alvarez,2022-12-19,2022,12,Q4,Failed,0,0,1,1,8,519.35,519.35,579,0
2963,Customer Service,Jonathan Anderson,2023-06-08,2023,6,Q2,Completed,1,0,1,5,40,629.24,125.85,565,1
3662,Customer Service,Jonathan Bowen,2023-05-20,2023,5,Q2,Passed,0,1,1,1,8,535.93,535.93,565,1
3454,Communication Skills,Jonathan Brady,2023-02-07,2023,2,Q1,Passed,0,1,1,3,24,184.9,61.63,673,1
2114,Communication Skills,Jonathan Davis,2023-02-26,2023,2,Q1,Completed,1,0,1,2,16,326.98,163.49,673,1
3373,Customer Service,Jonathan Flores,2022-12-29,2022,12,Q4,Incomplete,0,0,1,1,8,575.42,575.42,565,0
1406,Technical Skills,Jonathan French,2023-05-03,2023,5,Q2,Incomplete,0,0,1,5,40,930.1,186.02,579,0
2629,Communication Skills,Jonathan Garcia,2023-01-05,2023,1,Q1,Completed,1,0,1,4,32,750.65,187.66,673,1
1931,Leadership Development,Jonathan Hunt,2023-05-14,2023,5,Q2,Failed,0,0,1,5,40,381.36,76.27,574,0
2979,Leadership Development,Jonathan Lozano,2023-06-10,2023,6,Q2,Failed,0,0,1,4,32,257.87,64.47,574,0
1791,Project Management,Jonathan Perry,2022-11-26,2022,11,Q4,Failed,0,0,1,5,40,282.85,56.57,609,0
3506,Leadership Development,Jonathan Peterson,2023-05-21,2023,5,Q2,Completed,1,0,1,1,8,781.81,781.81,574,1
1328,Customer Service,Jonathan Rodriguez,2023-03-24,2023,3,Q1,Failed,0,0,1,3,24,656.38,218.79,565,0
2741,Technical Skills,Jonathan Sparks,2022-09-26,2022,9,Q3,Failed,0,0,1,5,40,573.08,114.62,579,0
2065,Leadership Development,Jonathan Stewart,2023-05-15,2023,5,Q2,Failed,0,0,1,1,8,283.86,283.86,574,0
2773,Communication Skills,Jonathan Todd,2023-02-02,2023,2,Q1,Completed,1,0,1,4,32,697.67,174.42,673,1
3714,Leadership Development,Jonathan Williams,2023-05-18,2023,5,Q2,Passed,0,1,1,5,40,448.57,89.71,574,1
1891,Leadership Development,Jonathon Obrien,2023-07-13,2023,7,Q3,Incomplete,0,0,1,1,8,961.55,961.55,574,0
3932,Technical Skills,Jonathon Smith,2023-02-27,2023,2,Q1,Completed,1,0,1,5,40,898.93,179.79,579,1
2938,Communication Skills,Jordan Green,2023-05-18,2023,5,Q2,Passed,0,1,1,2,16,478.07,239.03,673,1
1590,Leadership Development,Jordan Jarvis,2023-03-16,2023,3,Q1,Failed,0,0,1,2,16,187.35,93.67,574,0
1938,Communication Skills,Jordan Stanley,2022-08-24,2022,8,Q3,Passed,0,1,1,5,40,316.61,63.32,673,1
3931,Customer Service,Jordan Trevino,2022-11-12,2022,11,Q4,Failed,0,0,1,5,40,685.82,137.16,565,0
3389,Project Management,Jordan Williams,2022-10-18,2022,10,Q4,Completed,1,0,1,5,40,812.22,162.44,609,1
2111,Customer Service,Jordan Wilson,2022-11-17,2022,11,Q4,Passed,0,1,1,4,32,470.24,117.56,565,1
3771,Communication Skills,Jorge Rice,2023-03-26,2023,3,Q1,Incomplete,0,0,1,5,40,769.97,153.99,673,0
1496,Customer Service,Jose Bell,2022-09-07,2022,9,Q3,Completed,1,0,1,3,24,768.55,256.18,565,1
1162,Communication Skills,Jose Boyd,2022-09-02,2022,9,Q3,Incomplete,0,0,1,1,8,846.55,846.55,673,0
1382,Communication Skills,Jose Gates,2023-02-21,2023,2,Q1,Passed,0,1,1,5,40,162.46,32.49,673,1
1751,Project Management,Jose Guzman,2022-12-10,2022,12,Q4,Incomplete,0,0,1,5,40,719.54,143.91,609,0
2003,Technical Skills,Jose King,2022-12-12,2022,12,Q4,Completed,1,0,1,4,32,148.97,37.24,579,1
1279,Technical Skills,Jose Mcdaniel,2022-11-23,2022,11,Q4,Incomplete,0,0,1,4,32,704.93,176.23,579,0
2638,Technical Skills,Jose Warren,2023-05-28,2023,5,Q2,Passed,0,1,1,2,16,152.85,76.42,579,1
2596,Communication Skills,Jose Webster,2023-02-22,2023,2,Q1,Incomplete,0,0,1,2,16,114.28,57.14,673,0
1300,Technical Skills,Jose Young,2023-04-29,2023,4,Q2,Passed,0,1,1,4,32,588.64,147.16,579,1
2194,Customer Service,Joseph Bell,2023-03-08,2023,3,Q1,Incomplete,0,0,1,5,40,164.41,32.88,565,0
2129,Communication Skills,Joseph Blankenship,2023-03-03,2023,3,Q1,Incomplete,0,0,1,4,32,951.82,237.96,673,0
2280,Customer Service,Joseph Campbell,2023-04-05,2023,4,Q2,Passed,0,1,1,3,24,493.98,164.66,565,1
2033,Leadership Development,Joseph Carlson,2023-03-11,2023,3,Q1,Passed,0,1,1,1,8,358.65,358.65,574,1
3752,Communication Skills,Joseph Chambers,2023-05-31,2023,5,Q2,Completed,1,0,1,1,8,158.86,158.86,673,1
2095,Leadership Development,Joseph Crawford,2022-11-14,2022,11,Q4,Passed,0,1,1,3,24,773.16,257.72,574,1
2353,Technical Skills,Joseph Day,2023-07-18,2023,7,Q3,Failed,0,0,1,3,24,198.56,66.19,579,0
3449,Communication Skills,Joseph Faulkner,2022-10-02,2022,10,Q4,Completed,1,0,1,3,24,242.21,80.74,673,1
1317,Communication Skills,Joseph Flowers,2022-08-20,2022,8,Q3,Passed,0,1,1,5,40,414.75,82.95,673,1
2429,Communication Skills,Joseph Gray,2022-12-09,2022,12,Q4,Completed,1,0,1,5,40,308.1,61.62,673,1
1512,Project Management,Joseph Hayden,2023-05-28,2023,5,Q2,Failed,0,0,1,5,40,305.09,61.02,609,0
1646,Customer Service,Joseph Hill,2022-08-07,2022,8,Q3,Completed,1,0,1,5,40,380.22,76.04,565,1
2506,Communication Skills,Joseph Kennedy,2023-02-13,2023,2,Q1,Passed,0,1,1,3,24,811.4,270.47,673,1
1067,Project Management,Joseph Long,2023-06-24,2023,6,Q2,Completed,1,0,1,5,40,857.65,171.53,609,1
2087,Leadership Development,Joseph Marquez,2023-04-02,2023,4,Q2,Completed,1,0,1,3,24,450.94,150.31,574,1
2228,Technical Skills,Joseph Mays,2023-02-21,2023,2,Q1,Passed,0,1,1,3,24,713.03,237.68,579,1
1017,Technical Skills,Joseph Mcintyre,2022-11-14,2022,11,Q4,Passed,0,1,1,3,24,265.73,88.58,579,1
1035,Communication Skills,Joseph Mendoza,2023-03-11,2023,3,Q1,Completed,1,0,1,2,16,724.14,362.07,673,1
2419,Project Management,Joseph Morales,2023-07-05,2023,7,Q3,Completed,1,0,1,4,32,433.85,108.46,609,1
3145,Leadership Development,Joseph Morris,2023-05-30,2023,5,Q2,Passed,0,1,1,4,32,773.76,193.44,574,1
2846,Communication Skills,Joseph Nelson,2022-09-02,2022,9,Q3,Incomplete,0,0,1,2,16,326.54,163.27,673,0
3528,Technical Skills,Joseph Phillips,2023-03-02,2023,3,Q1,Passed,0,1,1,1,8,465.96,465.96,579,1
1749,Leadership Development,Joseph Potter,2023-07-21,2023,7,Q3,Incomplete,0,0,1,3,24,148.69,49.56,574,0
3059,Communication Skills,Joseph Powell,2023-07-10,2023,7,Q3,Completed,1,0,1,1,8,164.35,164.35,673,1
1730,Customer Service,Joseph Russo,2023-03-20,2023,3,Q1,Incomplete,0,0,1,3,24,718.21,239.4,565,0
3067,Communication Skills,Joseph Smith,2022-09-01,2022,9,Q3,Completed,1,0,1,1,8,483.26,483.26,673,1
1642,Customer Service,Joseph Steele,2023-07-18,2023,7,Q3,Passed,0,1,1,3,24,226.92,75.64,565,1
2149,Technical Skills,Joseph Taylor,2023-05-08,2023,5,Q2,Failed,0,0,1,2,16,747.63,373.81,579,0
3459,Communication Skills,Joseph Thomas,2023-06-14,2023,6,Q2,Passed,0,1,1,4,32,168.32,42.08,673,1
3458,Communication Skills,Joseph Ward,2022-12-02,2022,12,Q4,Failed,0,0,1,2,16,409.27,204.63,673,0
1120,Leadership Development,Joshua Bell,2023-03-10,2023,3,Q1,Incomplete,0,0,1,4,32,553.83,138.46,574,0
1726,Technical Skills,Joshua Brewer,2022-10-19,2022,10,Q4,Completed,1,0,1,4,32,435.18,108.8,579,1
1415,Customer Service,Joshua David,2022-12-28,2022,12,Q4,Incomplete,0,0,1,3,24,633.96,211.32,565,0
2674,Customer Service,Joshua Deleon,2023-04-05,2023,4,Q2,Incomplete,0,0,1,5,40,283.65,56.73,565,0
1365,Leadership Development,Joshua Gallagher,2023-04-10,2023,4,Q2,Incomplete,0,0,1,1,8,610.97,610.97,574,0
2675,Customer Service,Joshua Harrington,2022-10-07,2022,10,Q4,Completed,1,0,1,3,24,475.75,158.58,565,1
3798,Project Management,Joshua Kennedy,2022-08-22,2022,8,Q3,Passed,0,1,1,5,40,303.44,60.69,609,1
1077,Project Management,Joshua Kirk,2022-12-21,2022,12,Q4,Incomplete,0,0,1,1,8,947.17,947.17,609,0
3538,Technical Skills,Joshua Mcguire,2022-10-06,2022,10,Q4,Failed,0,0,1,4,32,141.07,35.27,579,0
2091,Leadership Development,Joshua Middleton,2023-07-20,2023,7,Q3,Incomplete,0,0,1,3,24,102.77,34.26,574,0
3994,Customer Service,Joshua Orr,2023-02-11,2023,2,Q1,Failed,0,0,1,1,8,861.91,861.91,565,0
3970,Technical Skills,Joshua Pierce,2023-02-25,2023,2,Q1,Incomplete,0,0,1,4,32,216.73,54.18,579,0
1169,Technical Skills,Joshua Salas,2023-06-30,2023,6,Q2,Incomplete,0,0,1,1,8,487.66,487.66,579,0
2512,Communication Skills,Joshua Santos,2023-02-19,2023,2,Q1,Failed,0,0,1,5,40,802.2,160.44,673,0
2136,Communication Skills,Joy Meyers,2022-11-28,2022,11,Q4,Incomplete,0,0,1,1,8,659.25,659.25,673,0
3602,Technical Skills,Joyce Williams,2023-04-09,2023,4,Q2,Incomplete,0,0,1,1,8,632.59,632.59,579,0
2290,Communication Skills,Juan Dennis,2023-04-23,2023,4,Q2,Failed,0,0,1,4,32,575.55,143.89,673,0
1677,Technical Skills,Juan Hall,2022-12-02,2022,12,Q4,Incomplete,0,0,1,2,16,836.37,418.19,579,0
1862,Communication Skills,Juan Meyer,2022-12-21,2022,12,Q4,Incomplete,0,0,1,1,8,180.61,180.61,673,0
3511,Technical Skills,Juan Peck,2023-04-07,2023,4,Q2,Completed,1,0,1,3,24,344.44,114.81,579,1
2471,Leadership Development,Judith Ramsey,2022-08-06,2022,8,Q3,Passed,0,1,1,3,24,489.29,163.1,574,1
3402,Customer Service,Judy Barajas,2023-07-05,2023,7,Q3,Incomplete,0,0,1,2,16,783.25,391.63,565,0
3272,Leadership Development,Julia George,2023-01-30,2023,1,Q1,Passed,0,1,1,2,16,419.09,209.54,574,1
3345,Project Management,Julia Hernandez,2022-12-28,2022,12,Q4,Incomplete,0,0,1,5,40,127.93,25.59,609,0
2518,Customer Service,Julia Price,2022-10-29,2022,10,Q4,Completed,1,0,1,4,32,732.18,183.04,565,1
2699,Technical Skills,Julia Smith,2023-01-31,2023,1,Q1,Incomplete,0,0,1,2,16,717.16,358.58,579,0
1881,Communication Skills,Julian Ward,2023-06-30,2023,6,Q2,Passed,0,1,1,4,32,584.92,146.23,673,1
3385,Technical Skills,Julie Allen,2023-02-10,2023,2,Q1,Failed,0,0,1,5,40,553.4,110.68,579,0
3424,Project Management,Julie Bell,2022-08-18,2022,8,Q3,Completed,1,0,1,5,40,981.13,196.23,609,1
1056,Leadership Development,Julie Cole,2023-02-16,2023,2,Q1,Completed,1,0,1,2,16,442.06,221.03,574,1
3529,Project Management,Julie Hoffman,2022-09-04,2022,9,Q3,Incomplete,0,0,1,1,8,515.56,515.56,609,0
1580,Project Management,Julie James,2023-03-29,2023,3,Q1,Passed,0,1,1,3,24,527.93,175.98,609,1
1965,Leadership Development,Julie Kennedy,2022-10-16,2022,10,Q4,Failed,0,0,1,3,24,444.23,148.08,574,0
1416,Customer Service,Julie Lewis,2022-10-27,2022,10,Q4,Passed,0,1,1,2,16,638.69,319.35,565,1
1373,Leadership Development,Julie Sanders,2022-09-08,2022,9,Q3,Failed,0,0,1,4,32,847.2,211.8,574,0
2894,Customer Service,Julie Williams,2023-06-30,2023,6,Q2,Completed,1,0,1,5,40,203.06,40.61,565,1
3539,Project Management,Justin Adams,2023-03-17,2023,3,Q1,Failed,0,0,1,4,32,234.77,58.69,609,0
3033,Customer Service,Justin Arellano,2023-01-08,2023,1,Q1,Incomplete,0,0,1,4,32,714.64,178.66,565,0
3484,Project Management,Justin Barton,2023-06-27,2023,6,Q2,Passed,0,1,1,1,8,795.7,795.7,609,1
2964,Communication Skills,Justin Bonilla,2022-10-14,2022,10,Q4,Incomplete,0,0,1,2,16,614.06,307.03,673,0
3759,Project Management,Justin Carter,2022-08-11,2022,8,Q3,Completed,1,0,1,2,16,790.71,395.36,609,1
2940,Communication Skills,Justin Clements,2023-06-14,2023,6,Q2,Passed,0,1,1,2,16,490.26,245.13,673,1
2508,Technical Skills,Justin Fowler,2023-04-25,2023,4,Q2,Completed,1,0,1,3,24,133.88,44.63,579,1
1783,Technical Skills,Justin Frazier,2022-12-24,2022,12,Q4,Passed,0,1,1,2,16,595.5,297.75,579,1
3357,Technical Skills,Justin Henson,2023-07-12,2023,7,Q3,Failed,0,0,1,2,16,621.3,310.65,579,0
1366,Technical Skills,Justin Herrera,2022-11-18,2022,11,Q4,Completed,1,0,1,1,8,762.83,762.83,579,1
1341,Project Management,Justin Ingram,2023-02-14,2023,2,Q1,Passed,0,1,1,3,24,268.78,89.59,609,1
3403,Communication Skills,Justin Johnson,2023-06-08,2023,6,Q2,Completed,1,0,1,5,40,406.68,81.34,673,1
2914,Communication Skills,Justin Long,2022-10-15,2022,10,Q4,Failed,0,0,1,1,8,194.13,194.13,673,0
3990,Technical Skills,Justin Macdonald,2022-10-10,2022,10,Q4,Failed,0,0,1,2,16,475.04,237.52,579,0
3977,Technical Skills,Justin Martin,2022-10-13,2022,10,Q4,Completed,1,0,1,2,16,157.4,78.7,579,1
2433,Technical Skills,Justin Murphy,2023-04-20,2023,4,Q2,Completed,1,0,1,4,32,580.82,145.21,579,1
3273,Technical Skills,Justin Reynolds,2022-11-04,2022,11,Q4,Passed,0,1,1,3,24,484.19,161.4,579,1
1613,Leadership Development,Justin Rivera,2023-01-28,2023,1,Q1,Completed,1,0,1,1,8,868.8,868.8,574,1
3474,Customer Service,Justin Rodriguez,2022-09-01,2022,9,Q3,Incomplete,0,0,1,5,40,155.51,31.1,565,0
1188,Technical Skills,Justin Soto,2023-01-07,2023,1,Q1,Passed,0,1,1,4,32,899.13,224.78,579,1
3020,Project Management,Justin Stanton,2023-06-19,2023,6,Q2,Completed,1,0,1,2,16,367.74,183.87,609,1
3417,Project Management,Justin Stone,2023-03-10,2023,3,Q1,Incomplete,0,0,1,5,40,906.21,181.24,609,0
1661,Technical Skills,Justin Thompson,2023-07-20,2023,7,Q3,Failed,0,0,1,5,40,633.36,126.67,579,0
3982,Technical Skills,Justin Winters,2022-12-09,2022,12,Q4,Completed,1,0,1,1,8,189.91,189.91,579,1
3125,Leadership Development,Justin Young,2023-07-10,2023,7,Q3,Passed,0,1,1,2,16,459.53,229.76,574,1
3219,Communication Skills,Kaitlin Lynn,2023-03-28,2023,3,Q1,Passed,0,1,1,2,16,771.06,385.53,673,1
1383,Customer Service,Kara English MD,2023-01-15,2023,1,Q1,Completed,1,0,1,3,24,924.64,308.21,565,1
1065,Technical Skills,Kara Frazier MD,2022-12-09,2022,12,Q4,Passed,0,1,1,4,32,486.01,121.5,579,1
3746,Project Management,Kara Kemp,2023-02-22,2023,2,Q1,Passed,0,1,1,3,24,337.15,112.38,609,1
2606,Leadership Development,Kara King,2022-11-15,2022,11,Q4,Incomplete,0,0,1,1,8,587.34,587.34,574,0
2270,Technical Skills,Karen Bailey,2023-05-11,2023,5,Q2,Passed,0,1,1,2,16,781.35,390.68,579,1
1421,Customer Service,Karen Brown,2022-12-08,2022,12,Q4,Completed,1,0,1,5,40,835.97,167.19,565,0.5
2274,Customer Service,Karen Brown,2023-06-03,2023,6,Q2,Failed,0,0,1,2,16,255.54,127.77,565,0.5
1989,Leadership Development,Karen Fox,2022-12-04,2022,12,Q4,Incomplete,0,0,1,4,32,329.3,82.33,574,0
1591,Leadership Development,Karen Gonzalez,2023-06-09,2023,6,Q2,Passed,0,1,1,5,40,340.01,68,574,1
1555,Technical Skills,Karen Ramos MD,2023-02-26,2023,2,Q1,Passed,0,1,1,5,40,757.78,151.56,579,1
1299,Project Management,Karen Ritter,2023-01-21,2023,1,Q1,Completed,1,0,1,3,24,358.81,119.6,609,1
2378,Leadership Development,Karen Shaw,2023-04-07,2023,4,Q2,Passed,0,1,1,3,24,751.79,250.6,574,1
1283,Customer Service,Karen Thomas,2023-01-17,2023,1,Q1,Failed,0,0,1,2,16,106.54,53.27,565,0
2074,Project Management,Karen Thompson,2022-09-20,2022,9,Q3,Passed,0,1,1,5,40,640.97,128.19,609,1
3236,Communication Skills,Karen Whitehead,2022-12-17,2022,12,Q4,Completed,1,0,1,5,40,209.99,42,673,1
2186,Leadership Development,Kari Davis,2022-09-21,2022,9,Q3,Failed,0,0,1,5,40,747.61,149.52,574,0
1420,Communication Skills,Kari Finley,2023-02-16,2023,2,Q1,Completed,1,0,1,5,40,889.57,177.91,673,1
3032,Technical Skills,Kari Sanchez,2022-10-28,2022,10,Q4,Passed,0,1,1,1,8,709.78,709.78,579,1
2097,Technical Skills,Kari Smith,2022-11-26,2022,11,Q4,Incomplete,0,0,1,3,24,426.55,142.18,579,0
3153,Communication Skills,Karla Ramirez,2023-07-11,2023,7,Q3,Passed,0,1,1,5,40,897.64,179.53,673,1
1009,Customer Service,Katelyn Hartman,2022-08-21,2022,8,Q3,Incomplete,0,0,1,2,16,101.21,50.6,565,0
1213,Project Management,Katelyn Ruiz,2023-02-15,2023,2,Q1,Failed,0,0,1,4,32,485.39,121.35,609,0
2115,Leadership Development,Katherine Chapman,2022-09-24,2022,9,Q3,Incomplete,0,0,1,5,40,752.82,150.56,574,0
2573,Customer Service,Katherine Morgan MD,2022-09-27,2022,9,Q3,Passed,0,1,1,2,16,806.47,403.24,565,1
3824,Leadership Development,Katherine Neal,2022-10-18,2022,10,Q4,Completed,1,0,1,5,40,200.23,40.05,574,1
2568,Leadership Development,Katherine Nelson,2022-12-15,2022,12,Q4,Passed,0,1,1,5,40,477.46,95.49,574,1
1600,Project Management,Katherine Ramos,2022-08-15,2022,8,Q3,Passed,0,1,1,5,40,851.93,170.39,609,1
3535,Technical Skills,Katherine Valentine,2023-06-25,2023,6,Q2,Incomplete,0,0,1,1,8,936.96,936.96,579,0
2960,Project Management,Katherine Vasquez,2022-12-16,2022,12,Q4,Incomplete,0,0,1,4,32,449.66,112.42,609,0
1577,Customer Service,Katherine Ward,2022-10-26,2022,10,Q4,Failed,0,0,1,5,40,413.08,82.62,565,0
1559,Project Management,Katherine Wilson,2023-04-08,2023,4,Q2,Passed,0,1,1,1,8,281.94,281.94,609,1
